ID	Paragraf	Hovedområde	Aktivitetsområde	Hovedkonto	Underkonto	Standardkonto	R 2001	B 2002	F 2003	BO 1 2004	BO 2 2005	BO 3 2006
3828052161	Skatter og afgifter	Told- og forbrugsafgifter	Øvrige punktafgifter	Afgift, chokolade, konsumis, mineralvand m.v.	Afskrivning, afgift af konsumis	Skatter og afgifter	0.6	1.0	1.0	0.0	0.0	0.0
3828052061	Skatter og afgifter	Told- og forbrugsafgifter	Øvrige punktafgifter	Afgift, chokolade, konsumis, mineralvand m.v.	Afgift af konsumis	Skatter og afgifter	-172.2	-170.0	-175.0	0.0	0.0	0.0
3828051161	Skatter og afgifter	Told- og forbrugsafgifter	Øvrige punktafgifter	Afgift, chokolade, konsumis, mineralvand m.v.	Afskrivning, afgift af chokolade	Skatter og afgifter	0.3	5.0	1.0	0.0	0.0	0.0
3828051061	Skatter og afgifter	Told- og forbrugsafgifter	Øvrige punktafgifter	Afgift, chokolade, konsumis, mineralvand m.v.	Afgift af chokolade m.v.	Skatter og afgifter	-1336.7	-1335.0	-1325.0	0.0	0.0	0.0
3828031161	Skatter og afgifter	Told- og forbrugsafgifter	Øvrige punktafgifter	Tobaksafgift	Afskrivning, tobaksafgift	Skatter og afgifter	83.1	25.0	25.0	0.0	0.0	0.0
3828031061	Skatter og afgifter	Told- og forbrugsafgifter	Øvrige punktafgifter	Tobaksafgift	Tobaksafgift	Skatter og afgifter	-7604.0	-7775.0	-7450.0	0.0	0.0	0.0
3828013161	Skatter og afgifter	Told- og forbrugsafgifter	Øvrige punktafgifter	Afgift på øl, vin og spiritus	Afskrivning, øl	Skatter og afgifter	0.0	1.0	1.0	0.0	0.0	0.0
3828013061	Skatter og afgifter	Told- og forbrugsafgifter	Øvrige punktafgifter	Afgift på øl, vin og spiritus	Afgift af øl	Skatter og afgifter	-1470.5	-1500.0	-1475.0	0.0	0.0	0.0
3828012161	Skatter og afgifter	Told- og forbrugsafgifter	Øvrige punktafgifter	Afgift på øl, vin og spiritus	Afskrivning, afgift af vin	Skatter og afgifter	0.7	5.0	1.0	0.0	0.0	0.0
3828012061	Skatter og afgifter	Told- og forbrugsafgifter	Øvrige punktafgifter	Afgift på øl, vin og spiritus	Afgift af vin	Skatter og afgifter	-1188.5	-1210.0	-1200.0	0.0	0.0	0.0
3828011161	Skatter og afgifter	Told- og forbrugsafgifter	Øvrige punktafgifter	Afgift på øl, vin og spiritus	Afskrivning, afgift på spiritus	Skatter og afgifter	2.7	5.0	5.0	0.0	0.0	0.0
3828011061	Skatter og afgifter	Told- og forbrugsafgifter	Øvrige punktafgifter	Afgift på øl, vin og spiritus	Afgift af spiritus	Skatter og afgifter	-1669.1	-1700.0	-1575.0	0.0	0.0	0.0
3827015061	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter på spil m.v.	Afgifter på spil	Afgift af spilleautomater	Skatter og afgifter	-54.0	-325.0	-450.0	0.0	0.0	0.0
3827014061	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter på spil m.v.	Afgifter på spil	Kasinoafgift	Skatter og afgifter	-189.4	-190.0	-180.0	0.0	0.0	0.0
3827013061	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter på spil m.v.	Afgifter på spil	Afgift af tipning, LB 287 2002	Skatter og afgifter	-929.6	-925.0	-947.0	0.0	0.0	0.0
3827012061	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter på spil m.v.	Afgifter på spil	Afgift af gevinster ved lotterispil m.v.	Skatter og afgifter	-248.8	-235.0	-300.0	0.0	0.0	0.0
3827011061	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter på spil m.v.	Afgifter på spil	Afgift af spil ved væddeløb	Skatter og afgifter	-14.4	-12.0	-15.0	0.0	0.0	0.0
3824018061	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afgift af kvælstof	Skatter og afgifter	-28.1	-30.0	-30.0	0.0	0.0	0.0
3824017861	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Tilskud til Euro 3 lastbiler	Skatter og afgifter	0.0	50.0	25.0	0.0	0.0	0.0
3824017761	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afgift af pvc og af phathalater	Skatter og afgifter	-66.7	-65.0	-60.0	0.0	0.0	0.0
3824017561	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afgift af nikkel/cadmium batterier	Skatter og afgifter	-19.9	-20.0	-20.0	0.0	0.0	0.0
3824017061	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afgift af ledningsført vand	Skatter og afgifter	-1414.0	-1400.0	-1425.0	0.0	0.0	0.0
3824016561	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afgift af spildevand	Skatter og afgifter	-283.5	-280.0	-270.0	0.0	0.0	0.0
3824016161	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afskrivning, råstofmateriale	Skatter og afgifter	0.0	1.0	1.0	0.0	0.0	0.0
3824016061	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afgift af råstofmaterialer	Skatter og afgifter	-168.2	-170.0	-160.0	0.0	0.0	0.0
3824015161	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afskrivning, affald	Skatter og afgifter	0.0	1.0	1.0	0.0	0.0	0.0
3824015061	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afgift af affald	Skatter og afgifter	-1069.2	-1090.0	-1090.0	0.0	0.0	0.0
3824014861	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afgift af visse vækstfremmere	Skatter og afgifter	-0.2	0.0	0.0	0.0	0.0	0.0
3824014661	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afskrivning, afgift af bekæmpelsesmidler	Skatter og afgifter	0.0	0.0	1.0	0.0	0.0	0.0
3824014561	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afgift af bekæmpelsesmidler	Skatter og afgifter	-359.2	-370.0	-370.0	0.0	0.0	0.0
3824014361	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afgift af klorerede opløsningsmidler m.v.	Skatter og afgifter	-1.2	-1.0	-1.0	0.0	0.0	0.0
3824014061	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afgift vedrørende CFC	Skatter og afgifter	-44.2	-70.0	-55.0	0.0	0.0	0.0
3824013161	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afskrivning, visse detailsalgspakninger	Skatter og afgifter	0.1	5.0	1.0	0.0	0.0	0.0
3824013061	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Emballageafgift	Skatter og afgifter	-845.0	-930.0	-1060.0	0.0	0.0	0.0
3824012061	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afgift af engangsservice	Skatter og afgifter	-26.8	0.0	0.0	0.0	0.0	0.0
3824011661	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afskrivning af svovl	Skatter og afgifter	0.4	0.0	0.0	0.0	0.0	0.0
3824011561	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afgift af svovl	Skatter og afgifter	-107.9	-110.0	-95.0	0.0	0.0	0.0
3824011161	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Afskrivning, kuldioxidafgift	Skatter og afgifter	0.7	1.0	1.0	0.0	0.0	0.0
3824011061	Skatter og afgifter	Told- og forbrugsafgifter	Miljøafgifter	Miljøafgifter	Kuldioxidafgift af visse energi produkter	Skatter og afgifter	-4844.2	-5000.0	-4950.0	0.0	0.0	0.0
3823077551	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter vedr. motorkøretøjer	Afgift af vejbenyttelse	Udligning fra Danmark til andre aftalelande	Tilskud til udland m.v.	18.9	19.0	19.0	0.0	0.0	0.0
3823077051	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter vedr. motorkøretøjer	Afgift af vejbenyttelse	Overførsel til aftalelandene af Danmarks ande	Tilskud til udland m.v.	-0.2	-1.0	-1.0	0.0	0.0	0.0
3823076051	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter vedr. motorkøretøjer	Afgift af vejbenyttelse	Overførsel til aftalelandene af DK andel af f	Tilskud til udland m.v.	0.7	1.0	1.0	0.0	0.0	0.0
3823075019	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter vedr. motorkøretøjer	Afgift af vejbenyttelse	Provision for distribution af vejafgiftsbevis	Diverse driftsudgifter	0.1	1.0	1.0	0.0	0.0	0.0
3823075061	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter vedr. motorkøretøjer	Afgift af vejbenyttelse	Provision for distribution af vejafgiftsbevis	Skatter og afgifter	0.0	0.0	0.0	0.0	0.0	0.0
3823074051	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter vedr. motorkøretøjer	Afgift af vejbenyttelse	Overførsel af afgift af vejb. til Danmark	Tilskud til udland m.v.	-28.1	-25.0	-25.0	0.0	0.0	0.0
3823073051	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter vedr. motorkøretøjer	Afgift af vejbenyttelse	Overførsel af afgift af vejb. opk. i DN til a	Tilskud til udland m.v.	6.4	5.0	5.0	0.0	0.0	0.0
3823072061	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter vedr. motorkøretøjer	Afgift af vejbenyttelse	Afgift af vejbenyt., opkrævet i Danmark	Skatter og afgifter	-7.5	-5.0	-5.0	0.0	0.0	0.0
3823071161	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter vedr. motorkøretøjer	Afgift af vejbenyttelse	Afskrivning. Vejbenyttelsesafgift	Skatter og afgifter	0.0	0.0	0.0	0.0	0.0	0.0
3823071061	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter vedr. motorkøretøjer	Afgift af vejbenyttelse	Afgift af vejbenyttelse, danske køretøjer	Skatter og afgifter	-307.0	-320.0	-270.0	0.0	0.0	0.0
3823051161	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter vedr. motorkøretøjer	Ansvarsforsikring	Afskrivning, afgift af ansvarsforsikring	Skatter og afgifter	0.0	0.0	0.0	0.0	0.0	0.0
3823051061	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter vedr. motorkøretøjer	Ansvarsforsikring	Afgift af ansvarsforsikringer	Skatter og afgifter	-1526.0	-1625.0	-2000.0	0.0	0.0	0.0
3823031161	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter vedr. motorkøretøjer	Registreringsafgift	Afskrivning, registreringsafgift	Skatter og afgifter	10.8	10.0	10.0	0.0	0.0	0.0
3823031061	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter vedr. motorkøretøjer	Registreringsafgift	Registreringsafgift af motorkøretøjer m.v.	Skatter og afgifter	-12368.9	-12500.0	-16157.0	0.0	0.0	0.0
3823011161	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter vedr. motorkøretøjer	Vægtafgift	Afskrivning, vægtafgift	Skatter og afgifter	0.9	5.0	5.0	0.0	0.0	0.0
3823011061	Skatter og afgifter	Told- og forbrugsafgifter	Afgifter vedr. motorkøretøjer	Vægtafgift	Vægtafgift af motorkøretøjer m.v.	Skatter og afgifter	-7406.6	-7645.0	-7949.0	0.0	0.0	0.0
3822051061	Skatter og afgifter	Told- og forbrugsafgifter	Energiafgifter m.v.	Benzinafgifter	Afgift af benzin	Skatter og afgifter	-10151.1	-10500.0	-10550.0	0.0	0.0	0.0
3822031061	Skatter og afgifter	Told- og forbrugsafgifter	Energiafgifter m.v.	Afgifter på olieprodukter	Afgift af visse olieprodukter	Skatter og afgifter	-7028.7	-7235.0	-7250.0	0.0	0.0	0.0
3822014061	Skatter og afgifter	Told- og forbrugsafgifter	Energiafgifter m.v.	Afgifter på el, gas og kul	Naturgasafgift	Skatter og afgifter	-3845.4	-4200.0	-3800.0	0.0	0.0	0.0
3822012061	Skatter og afgifter	Told- og forbrugsafgifter	Energiafgifter m.v.	Afgifter på el, gas og kul	Afgift af elektricitet	Skatter og afgifter	-7733.1	-8000.0	-8375.0	0.0	0.0	0.0
3822011161	Skatter og afgifter	Told- og forbrugsafgifter	Energiafgifter m.v.	Afgifter på el, gas og kul	Afskrivning af stenkul	Skatter og afgifter	2.1	0.0	0.0	0.0	0.0	0.0
3822011061	Skatter og afgifter	Told- og forbrugsafgifter	Energiafgifter m.v.	Afgifter på el, gas og kul	Afgift af stenkul, brunkul og koks m.v.	Skatter og afgifter	-1403.4	-1500.0	-1450.0	0.0	0.0	0.0
3821791061	Skatter og afgifter	Told- og forbrugsafgifter	Merværdiafgift	Budgetregulering	Budgetregulering	Skatter og afgifter	0.0	2000.0	0.0	0.0	0.0	0.0
3821011161	Skatter og afgifter	Told- og forbrugsafgifter	Merværdiafgift	Merværdiafgift	Afskrivning, moms	Skatter og afgifter	567.5	500.0	515.0	0.0	0.0	0.0
3821011061	Skatter og afgifter	Told- og forbrugsafgifter	Merværdiafgift	Merværdiafgift	Merværdiafgift	Skatter og afgifter	-136155.9	-128900.0	-137160.0	0.0	0.0	0.0
3819713062	Skatter og afgifter	Skatter på indkomst og formue	Øvrige skatter	Bøder, konfiskationer m.v.	Konfiskationer	Obligatoriske bidrag, bøder m.v.	0.0	0.0	0.0	0.0	0.0	0.0
3819712362	Skatter og afgifter	Skatter på indkomst og formue	Øvrige skatter	Bøder, konfiskationer m.v.	Bøder, Fødevareministeriet	Obligatoriske bidrag, bøder m.v.	-5.0	-1.8	-3.8	0.0	0.0	0.0
3819712262	Skatter og afgifter	Skatter på indkomst og formue	Øvrige skatter	Bøder, konfiskationer m.v.	Bøder, Forsvarsministeriet	Obligatoriske bidrag, bøder m.v.	-0.6	-0.8	-0.8	0.0	0.0	0.0
3819711162	Skatter og afgifter	Skatter på indkomst og formue	Øvrige skatter	Bøder, konfiskationer m.v.	Afskrivning, bøder	Obligatoriske bidrag, bøder m.v.	3.2	5.0	5.0	0.0	0.0	0.0
3819711062	Skatter og afgifter	Skatter på indkomst og formue	Øvrige skatter	Bøder, konfiskationer m.v.	Bøder, Skatteministeriet	Obligatoriske bidrag, bøder m.v.	-69.0	-50.0	-50.0	0.0	0.0	0.0
3819111161	Skatter og afgifter	Skatter på indkomst og formue	Øvrige skatter	Forbrugsrenteafgift	Afskrivning, forbrugsrenteafgift	Skatter og afgifter	0.2	0.0	0.0	0.0	0.0	0.0
3819111061	Skatter og afgifter	Skatter på indkomst og formue	Øvrige skatter	Forbrugsrenteafgift	Afg.,renter af lån,L698 1986,L37/492/671 1988	Skatter og afgifter	-0.0	0.0	0.0	0.0	0.0	0.0
3819011061	Skatter og afgifter	Skatter på indkomst og formue	Øvrige skatter	Frigørelsesafgift m.v.	Frigørelsesafgift m.v., LB 577 2002	Skatter og afgifter	-48.6	-50.0	-40.0	0.0	0.0	0.0
3816051061	Skatter og afgifter	Skatter på indkomst og formue	Tinglysningsafgift m.v.	Kapitaltilførselsafgift	Kapitaltilførselsafgift	Skatter og afgifter	-0.0	0.0	0.0	0.0	0.0	0.0
3816031061	Skatter og afgifter	Skatter på indkomst og formue	Tinglysningsafgift m.v.	Overdragelse af aktier	Afg. ved overdragelse af aktier, LB 718 1994	Skatter og afgifter	1.4	0.0	0.0	0.0	0.0	0.0
3816011061	Skatter og afgifter	Skatter på indkomst og formue	Tinglysningsafgift m.v.	Tinglysningsafgift m.v.	Tinglysningsafgift m.v.	Skatter og afgifter	-568.1	-4500.0	-4800.0	0.0	0.0	0.0
3816011062	Skatter og afgifter	Skatter på indkomst og formue	Tinglysningsafgift m.v.	Tinglysningsafgift m.v.	Tinglysningsafgift m.v.	Obligatoriske bidrag, bøder m.v.	-4295.1	0.0	0.0	0.0	0.0	0.0
3814011061	Skatter og afgifter	Skatter på indkomst og formue	Pensionsafkastskat	Pensionsafkastskat	Pensionsafkastskat, LB 60 2001	Skatter og afgifter	-1136.3	-8800.0	-1800.0	0.0	0.0	0.0
3813111061	Skatter og afgifter	Skatter på indkomst og formue	Selskabsskatter m.v.	Kulbrinteskat	Skatter i henhold til kulbrinteskatteloven	Skatter og afgifter	-6273.5	-3500.0	-6800.0	0.0	0.0	0.0
3813031161	Skatter og afgifter	Skatter på indkomst og formue	Selskabsskatter m.v.	Skat af fonde,visse foreninger og institutter	Afskrivninger, fonde m.v.	Skatter og afgifter	1.2	1.0	1.0	0.0	0.0	0.0
3813031061	Skatter og afgifter	Skatter på indkomst og formue	Selskabsskatter m.v.	Skat af fonde,visse foreninger og institutter	Skat af fonde m.v.	Skatter og afgifter	-141.5	-201.0	-171.0	0.0	0.0	0.0
3813012561	Skatter og afgifter	Skatter på indkomst og formue	Selskabsskatter m.v.	Indkomstskat af selskaber	Afgift af hensættelser, pengeinstitutter	Skatter og afgifter	-298.0	-250.0	-300.0	0.0	0.0	0.0
3813012061	Skatter og afgifter	Skatter på indkomst og formue	Selskabsskatter m.v.	Indkomstskat af selskaber	Afregning til kommuner af indkomstskat	Skatter og afgifter	4406.9	3606.0	4884.0	0.0	0.0	0.0
3813011161	Skatter og afgifter	Skatter på indkomst og formue	Selskabsskatter m.v.	Indkomstskat af selskaber	Afskrivning, selskabsskat	Skatter og afgifter	250.4	250.0	400.0	0.0	0.0	0.0
3813011061	Skatter og afgifter	Skatter på indkomst og formue	Selskabsskatter m.v.	Indkomstskat af selskaber	Indkomstskat af selskaber	Skatter og afgifter	-37262.7	-31500.0	-30528.0	0.0	0.0	0.0
3812011052	Skatter og afgifter	Skatter på indkomst og formue	Børnefamilieydelse	Børnefamilieydelse	Børnefamilieydelse, LB 846 2000	Tilskud til personer	11281.3	11775.0	12300.0	0.0	0.0	0.0
3811111161	Skatter og afgifter	Skatter på indkomst og formue	Personskatter	Afgift af dødsboer og gaver	Afskrivninger, afgift af dødsboer og gaver	Skatter og afgifter	1.4	1.0	1.0	0.0	0.0	0.0
3811111061	Skatter og afgifter	Skatter på indkomst og formue	Personskatter	Afgift af dødsboer og gaver	Afgift af dødsboer og gaver, LB 752 2001	Skatter og afgifter	-2706.9	-2700.0	-2700.0	0.0	0.0	0.0
3811013061	Skatter og afgifter	Skatter på indkomst og formue	Personskatter	Personskatter	Kompensationsbeløb til Grønland	Skatter og afgifter	20.1	20.6	21.1	0.0	0.0	0.0
3811012261	Skatter og afgifter	Skatter på indkomst og formue	Personskatter	Personskatter	Afregning til kommuner af ejendomsværdiskat	Skatter og afgifter	9018.7	10524.0	10760.0	0.0	0.0	0.0
3811012161	Skatter og afgifter	Skatter på indkomst og formue	Personskatter	Personskatter	Afregning til kommuner af pensionsafgifter	Skatter og afgifter	2395.2	3334.0	2290.0	0.0	0.0	0.0
3811012061	Skatter og afgifter	Skatter på indkomst og formue	Personskatter	Personskatter	Afregning af indkomstskat af personer	Skatter og afgifter	196889.9	208400.0	217455.0	0.0	0.0	0.0
3811011161	Skatter og afgifter	Skatter på indkomst og formue	Personskatter	Personskatter	Afskrivning, personskatter	Skatter og afgifter	1157.3	700.0	650.0	0.0	0.0	0.0
3811011061	Skatter og afgifter	Skatter på indkomst og formue	Personskatter	Personskatter	Indkomstskat m.v. af personer	Skatter og afgifter	-289973.7	-304100.0	-307616.0	0.0	0.0	0.0
3771011057	Renter	Regulering af hensættelser	Reg., hensættelser vedr. tilsagnsord.	Diskontering af tilsagnsordninger	Diskonteringsudgift vedr. tilsagnsordninger	Renteudgifter m.v.	2531.0	2672.9	2540.5	0.0	0.0	0.0
3763015067	Renter	Renter til genudlån mv.	Renter af særlige mellemværender	Renter af særlige mellemværender	Renteindt. mv, Finansforvaltning (Skattemin.)	Renteindtægter og udbytter	0.0	0.0	0.0	0.0	0.0	0.0
3763014067	Renter	Renter til genudlån mv.	Renter af særlige mellemværender	Renter af særlige mellemværender	Refinansieringsordningen for landbruget	Renteindtægter og udbytter	-63.3	-49.6	-41.8	0.0	0.0	0.0
3763013557	Renter	Renter til genudlån mv.	Renter af særlige mellemværender	Renter af særlige mellemværender	Mellemværender med Eksport Kredit Fonden	Renteudgifter m.v.	109.9	114.3	110.0	0.0	0.0	0.0
3763013067	Renter	Renter til genudlån mv.	Renter af særlige mellemværender	Renter af særlige mellemværender	Renteindtægter m.v., Finansstyrelsen	Renteindtægter og udbytter	-238.2	-227.8	-210.5	0.0	0.0	0.0
3763013071	Renter	Renter til genudlån mv.	Renter af særlige mellemværender	Renter af særlige mellemværender	Renteindtægter m.v., Finansstyrelsen	Interne statslige overførselsudgifter	11.8	15.7	13.8	0.0	0.0	0.0
3762012067	Renter	Renter til genudlån mv.	Provision af lån med statsgaranti	Garantiprovision af udlån med statsgaranti	Garantiprovision fra genudlån af statslån	Renteindtægter og udbytter	0.0	-5.3	-17.8	0.0	0.0	0.0
3762011067	Renter	Renter til genudlån mv.	Provision af lån med statsgaranti	Garantiprovision af udlån med statsgaranti	Garantiprovision af udlån med statsgaranti	Renteindtægter og udbytter	-78.9	-78.9	-81.8	0.0	0.0	0.0
3761018067	Renter	Renter til genudlån mv.	Renter af genudlån mv.	Mellemværender med ministerier og styrelser	Genudlån til Øresundsforbindelsen A/S	Renteindtægter og udbytter	0.0	-24.0	-188.8	0.0	0.0	0.0
3761017067	Renter	Renter til genudlån mv.	Renter af genudlån mv.	Mellemværender med ministerier og styrelser	Genudlån til A/S Storebælt	Renteindtægter og udbytter	0.0	-60.0	-196.3	0.0	0.0	0.0
3761016167	Renter	Renter til genudlån mv.	Renter af genudlån mv.	Mellemværender med ministerier og styrelser	Byggerenter vedr. Slots- og Ejendomsstyrelsen	Renteindtægter og udbytter	0.0	0.0	-9.0	0.0	0.0	0.0
3761016067	Renter	Renter til genudlån mv.	Renter af genudlån mv.	Mellemværender med ministerier og styrelser	Genudlån til Slots- og Ejendomsstyrelsen	Renteindtægter og udbytter	-223.8	-230.3	-243.3	0.0	0.0	0.0
3761015667	Renter	Renter til genudlån mv.	Renter af genudlån mv.	Mellemværender med ministerier og styrelser	Byggerenter, Statens Forsknings- og Udd.	Renteindtægter og udbytter	0.0	0.0	-37.9	0.0	0.0	0.0
3761015567	Renter	Renter til genudlån mv.	Renter af genudlån mv.	Mellemværender med ministerier og styrelser	Genudlån til SFU	Renteindtægter og udbytter	-711.0	-698.9	-747.5	0.0	0.0	0.0
3761015067	Renter	Renter til genudlån mv.	Renter af genudlån mv.	Mellemværender med ministerier og styrelser	Genudlån til fremrykkede anlægsprojekter	Renteindtægter og udbytter	-78.3	-58.2	-36.1	0.0	0.0	0.0
